Project,Event,Year,PCG,Collection,Station_Type,Date,Start_Time_GMT,Samp_Dur,Start_Latitude,Start_Longitude,Start_Depth,LastOfTemp,No Readable Frames,Turbidity,Biotic_Density,Biotic_Type,Biotic_Height,Substrate,Size,Relief,Current_Direction,Current_Magnitude,MeanCount,SumCount,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
T60,2011-1010,2011,T60113076324,113076,Random2012,5/23/2011,15:52,130,29.1222496,-80.49700928,31,20.04724979,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1094,2011,T60113578324,113578,Random2012,9/17/2011,17:50,89,29.00343704,-80.27099609,43,23.63141805,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1094,2011,T60113581324,113581,Random2012,9/17/2011,18:15,101,28.99545479,-80.27153015,43,23.63141805,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1152,2012,T60123596324,123596,Random2013,8/30/2012,20:28,92,30.51135063,-80.64019012,34,24.84232789,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1082,2012,T60128031324,128031,Random2013,7/28/2012,12:08,88,34.5653038,-76.33191681,28,24.07710012,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1065,2013,T60133394324,133394,Random2014,6/19/2013,11:42,74,29.48374557,-80.44887543,33,20.64340532,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1080,2013,T60133501324,133501,Random2014,6/24/2013,14:40,87,29.22475243,-80.69576263,26,20.71326609,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1099,2013,T60133634324,133634,Random2014,7/22/2013,15:43,87,31.87856483,-80.01893616,36,21.84585,41,1,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-59,2013,P05130386324,130386,Random,8/7/2013,19:12,95,35.01483154,-75.46333313,46,25.8071003,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-59,2013,P05130387324,130387,Random,8/7/2013,19:22,91,35.01293945,-75.46711731,45,25.8071003,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-59,2013,P05130389324,130389,Random,8/7/2013,19:31,93,35.00466156,-75.46250153,46,25.8071003,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-72,2013,P05130477324,130477,Random,8/11/2013,13:36,91,34.53842926,-76.40139771,18,23.12409973,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1026,2012,T60123165324,123165,Random,5/1/2012,15:01,88,31.53344727,-79.7204895,72,18.07990074,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1161,2013,T60134293324,134293,Random,9/2/2013,19:27,88,29.55784988,-80.39000702,40,22.64221692,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1163,2013,T60134305324,134305,Random,9/3/2013,15:28,85,28.85456848,-80.25517273,42,25.17384615,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1176,2013,T60134388324,134388,Random,9/22/2013,15:07,91,31.5842247,-80.8121109,21,27.70568696,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1071,2013,T60133441324,133441,Random2014,6/21/2013,14:33,103,29.26779938,-80.44494629,31,18.92708769,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1164,2013,T60134311324,134311,Random2014,9/3/2013,20:23,104,28.99792671,-80.28357697,42,25.07551905,41,2,0,N/A,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1003,2013,T60133016324,133016,Random,5/1/2013,15:46,105,29.7284584,-80.46953583,35,22.326075,41,0,7.5,Other,Low,1.5,Coarse,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1015,2012,T60123098324,123098,NonRandom,4/28/2012,18:35,89,28.95937729,-80.1827774,53,15.20720898,41,0,15,Unknown,High,3.5,Coarse,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1032,2011,T60113222324,113222,Random2012,6/28/2011,20:51,99,29.01116753,-80.19322968,54,14.99038,41,0,25,Algae,High,7.5,Coarse,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1045,2013,T60133260324,133260,Random,5/31/2013,12:32,104,31.39913368,-80.58918762,26,23.19894186,41,1,25,Other,High,22.5,Coarse,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1096,2011,T60113595324,113595,Random2012,9/18/2011,16:05,99,27.27440262,-80.02309418,44,24.20250034,41,1,7.5,Other,Low,40,Coarse,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1022,2014,T60143143324,143143,Random,5/6/2014,12:27,104,29.68910027,-80.28924561,58,18.71644444,41,0,5,Other,Low,3,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1022,2014,T60143140324,143140,Random,5/6/2014,12:05,97,29.70665932,-80.28855896,58,18.71644444,41,0,3.5,Other,Low,5.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1027,2014,T60143171324,143171,Random,5/7/2014,14:49,89,30.08452797,-80.27638245,56,19.804425,41,0,7.5,Other,High,6,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1055,2014,T60143346324,143346,Random,6/10/2014,21:29,84,31.59434509,-80.80296326,20,25.27113333,41,1,27.5,Other,High,6.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1024,2011,T60113166324,113166,NonRandom,6/26/2011,13:29,91,27.4516983,-80.07068634,25,16.85684967,41,0,15,Algae,Low,9,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1157,2013,T60134268324,134268,Random,9/1/2013,15:46,88,29.96517372,-80.28355408,58,20.70803333,41,0,27.5,Other,High,15,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1068,2014,T60143417324,143417,Random,6/14/2014,19:14,80,28.09143257,-80.19847107,31,21.54558333,41,1,12.5,Other,High,15,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1056,2014,T60143354324,143354,Random,6/11/2014,11:39,93,30.61675644,-81.18148804,24,25.182425,41,0,25,Other,High,15.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1028,2011,T60113194324,113194,NonRandom,6/27/2011,19:17,94,28.71510506,-80.14110565,53,15.83677266,41,0,30,Other,High,17.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-54,2013,P05130352324,130352,Random,7/25/2013,22:12,85,32.95933151,-78.75250244,25,20.7057991,41,1,20,Other,High,17.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1037,2013,T60133212324,133212,Random,5/28/2013,20:30,101,27.72304153,-80.1275177,23,21.8821,41,2,10,Algae,Low,17.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1036,2011,T60113249324,113249,Random,7/19/2011,12:11,117,29.94017792,-80.49306488,43,22.08345032,41,1,15,Other,Low,18.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1017,2014,T60143109324,143109,Random,5/4/2014,20:46,98,30.40146637,-80.21447754,62,21.63445,41,0,25,Other,High,20,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1163,2014,T60144054324,144054,Random,8/17/2014,20:36,79,27.87438202,-80.15609741,29,23.72405882,41,1,27.5,Algae,Low,20,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1027,2011,T60113188324,113188,Random,6/27/2011,16:23,97,28.72482872,-80.14149475,53,15.49033174,41,0,15,Other,High,21,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1033,2011,T60113226324,113226,NonRandom,6/29/2011,11:38,91,28.86425781,-80.25754547,43,15.59829998,41,1,17.5,Algae,Low,21,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1022,2013,T60133126324,133126,Random,5/24/2013,14:47,101,31.58369255,-80.36899567,30,22.53926207,41,0,27.5,Other,High,22.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1045,2014,T60143287324,143287,Random,6/2/2014,12:50,84,28.98581505,-80.42635345,24,25.02128,41,1,17.5,Other,High,22.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1169,2014,T60144092324,144092,NonRandom,8/19/2014,15:35,91,29.17732239,-80.51876068,25,22.4304,41,1,32.5,Other,High,25,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1069,2011,T60113430324,113430,Random,8/18/2011,15:42,96,30.42748642,-80.21035004,55,20.18071938,41,0,45,Other,High,30,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-277,2014,P05140449324,140449,Random,8/22/2014,13:54,97,34.97766876,-75.4613266,50,22.9109993,41,0,30,Other,Low,32.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1136,2013,T60133883324,133883,Random2014,8/18/2013,12:33,94,27.90698051,-80.02182007,50,19.67466087,41,1,25,Other,High,35,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1022,2014,T60143142324,143142,Random,5/6/2014,12:22,100,29.69356918,-80.28921509,59,18.71644444,41,0,15,Other,High,36,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1027,2014,T60143174324,143174,Random,5/7/2014,15:07,98,30.06659126,-80.27753448,54,19.804425,41,0,27.5,Other,High,40,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1106,2013,T60133682324,133682,Random2014,7/26/2013,18:56,91,29.69344521,-80.2893219,57,16.79501008,41,0,27.5,Algae,High,42.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1031,2011,T60113215324,113215,Random2012,6/28/2011,18:21,88,29.02657127,-80.19613647,53,14.80503305,41,1,55,Other,High,55,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1077,2013,T60133480324,133480,Random2014,6/23/2013,14:19,85,29.02615929,-80.47514343,22,19.06254221,41,1,40,Algae,High,7.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-26,2013,P05130177324,130177,Random,5/30/2013,10:49,96,33.28783035,-78.45249939,24,22.97809982,41,0,10,Other,High,7.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-20,2013,P05130136324,130136,Random,5/23/2013,12:08,94,32.5377388,-79.54598999,21,,41,0,10,Other,High,7.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1053,2014,T60143337324,143337,Random,6/4/2014,12:57,104,30.59315872,-80.15415192,53,24.5412,41,0,6.5,Other,Low,7.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1105,2013,T60133676324,133676,Random2014,7/26/2013,15:46,92,29.75178909,-80.29755402,55,17.14047736,41,0,27.5,Other,Low,10,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-105,2013,P05130696324,130696,Recon,10/4/2013,16:17,93,33.27199936,-77.8125,32,26.86459923,41,0,15,Algae,High,12.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1138,2012,T60123520324,123520,Random,8/25/2012,19:26,78,31.73553658,-80.22960663,32,25.05239347,41,1,25,Other,High,15,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-101,2013,P05130667324,130667,Random,10/3/2013,11:38,96,34.38782883,-76.57982635,19,24.36639977,41,1,32.5,Algae,High,17.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-68,2013,P05130451324,130451,Random,8/10/2013,11:53,94,34.53911972,-76.21013641,36,23.93280029,41,0,10,Other,High,20,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1114,2012,T60128239324,128239,Random2013,8/13/2012,18:12,77,34.51582718,-76.3547287,24,21.25962029,41,1,27.5,Other,High,20,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2014-217,2014,P05140028324,140028,Random,4/29/2014,16:39,93,32.34714127,-79.62124634,26,19.18600082,41,1,32.5,Other,High,32.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-99,2013,P05130660324,130660,Random,10/2/2013,20:28,81,34.34115982,-76.37982941,21,25.08279991,41,1,45,Other,High,40,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1051,2011,T60113338324,113338,Random,7/24/2011,16:10,105,30.04533577,-80.27916718,55,19.35563405,41,0,67.5,Other,High,55,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1164,2014,T60144059324,144059,Random,8/18/2014,11:33,90,28.83624458,-80.65200043,19,23.71295652,41,1,40,Other,High,60,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1071,2012,T60123457324,123457,Random,7/15/2012,20:29,85,29.95030022,-80.2988739,53,15.3217001,41,0,5.5,Unknown,Low,2.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1106,2013,T60133683324,133683,Random2014,7/26/2013,18:59,102,29.69785881,-80.28922272,58,16.79501008,41,0,2.5,Unknown,Low,5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1070,2011,T60113444324,113444,NonRandom,8/19/2011,12:27,95,30.64337349,-80.2121582,43,21.81439972,41,0,0,N/A,N/A,5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1092,2013,T60133588324,133588,Random2014,7/20/2013,12:07,123,32.09127808,-79.97251129,28,24.33318636,41,0,5,Other,High,7.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-80,2013,P05130531324,130531,Random,8/20/2013,19:54,93,33.4783287,-78.24417114,23,25.63809967,41,1,15.5,Other,High,12.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1109,2012,T60128207324,128207,Random2013,8/12/2012,12:03,78,34.59941864,-76.19641876,37,20.79592514,41,0,5,Algae,Low,12.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1047,2014,T60143300324,143300,Random,6/2/2014,18:36,88,29.09632492,-80.57585144,23,24.50358571,41,1,12.5,Other,Low,15,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1056,2014,T60143355324,143355,Random,6/11/2014,11:44,96,30.6105442,-81.18073273,23,25.182425,41,0,16,Other,High,25,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1070,2014,T60143431324,143431,Random,6/15/2014,16:29,84,28.50361061,-80.10926819,54,17.874125,41,0,12.5,Other,Low,30,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1069,2014,T60143423324,143423,Random,6/15/2014,11:34,84,28.14578438,-80.22284698,27,21.34710645,41,1,30,Other,Low,32.5,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1001,2011,T60113008324,113008,Random2012,5/19/2011,16:33,154,27.46334076,-80.07261658,25,22.42925532,41,1,0,Unknown,N/A,35,Continuous,Moderate,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1011,2012,T60123070324,123070,Random,4/27/2012,15:12,91,27.45968056,-80.07513428,25,21.5259044,41,1,5,Unknown,High,2,Coarse,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1029,2011,T60113198324,113198,Random2012,6/28/2011,11:58,95,28.98167801,-80.18698883,52,15.47844982,41,1,40,Other,High,5,Coarse,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1011,2012,T60123072324,123072,Random,4/27/2012,15:20,99,27.46327209,-80.07275391,24,21.5259044,41,1,25,Unknown,Low,5,Coarse,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1047,2011,T60113309324,113309,Random,7/23/2011,12:00,88,29.85358238,-80.28509521,53,17.17506297,41,1,40,Other,High,10,Coarse,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1032,2012,T60123209324,123209,NonRandom,5/25/2012,14:36,103,31.42856216,-80.35887909,37,23.37969995,41,0,20,Unknown,High,20,Coarse,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1136,2013,T60133882324,133882,Random2014,8/18/2013,12:26,92,27.90486526,-80.03102875,53,19.67466087,41,1,10,Algae,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1029,2012,T60123185324,123185,Random,5/24/2012,15:22,88,31.63608742,-79.66924286,68,18.44758056,41,1,5,Other,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1124,2013,T60133800324,133800,Random,8/14/2013,12:29,93,31.29226875,-79.86376953,50,19.45013438,41,0,1,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1149,2013,T60134222324,134222,Random,8/29/2013,20:35,103,31.511549,-79.71763611,73,21.94030357,41,0,2,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1150,2013,T60134225324,134225,Random,8/30/2013,12:49,83,31.63325691,-79.64755249,75,22.4461,41,0,5,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1046,2012,T60123287324,123287,Random,7/8/2012,11:54,98,31.23680878,-79.88408661,50,25.59560013,41,1,5,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1143,2013,T60133930324,133930,Random,8/20/2013,15:16,102,28.95290375,-80.1818161,53,20.34137143,41,1,5,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1087,2013,T60133551324,133551,Random2014,7/18/2013,12:16,136,31.99337006,-79.38524628,68,24.20971282,41,1,5,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1020,2012,T60123129324,123129,Random,4/29/2012,20:24,89,29.77280235,-80.42842865,42,20.7670002,41,1,10,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1018,2012,T60123114324,123114,Random,4/29/2012,14:49,93,29.69717979,-80.46376801,35,20.96350002,41,1,20,Unknown,Low,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1036,2012,T60123235324,123235,Random,5/27/2012,11:50,88,27.73892975,-80.12705231,29,25.07480049,41,1,0,Unknown,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1087,2013,T60133550324,133550,Random2014,7/18/2013,12:03,129,32.00537872,-79.36502075,69,24.20971282,41,1,0,Unknown,N/A,0,N/A,Low,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1015,2012,T60123096324,123096,Random,4/28/2012,18:24,83,28.95288277,-80.18162537,53,15.20720898,41,0,10,Unknown,High,45,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1078,2012,T60128006324,128006,Random2013,7/26/2012,17:07,142,34.33346939,-76.37917328,27,25.69580078,41,1,52.5,Other,High,20,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1111,2012,T60128222324,128222,Random2013,8/12/2012,16:59,91,34.62059784,-76.13507843,39,20.62853326,41,0,7.5,Other,Low,27.5,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2014-1035,2014,T60143219324,143219,Random,5/30/2014,11:23,86,29.9936142,-80.28105927,56,20.22525714,41,0,30,Other,High,35,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P05,2013-85,2013,P05130565324,130565,Random,8/22/2013,11:16,95,32.86016083,-78.25332642,47,24.09420013,41,0,37.5,Other,High,35,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1050,2013,T60133292324,133292,Random2014,6/14/2013,17:37,73,30.45929909,-80.2000351,54,12.70084917,41,1,50,Other,High,67.5,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1156,2013,T60134261324,134261,Random,9/1/2013,13:10,86,30.0061779,-80.28002167,57,20.478725,41,0,32.5,Other,High,70,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1050,2011,T60113334324,113334,Random,7/24/2011,12:49,95,30.02598953,-80.27934265,54,18.64959908,41,0,45,Other,High,70,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2013-1015,2013,T60133078324,133078,Random,5/8/2013,13:09,112,29.87905884,-80.28607941,54,21.55382857,41,1,32.5,Other,High,77.5,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2012-1072,2012,T60123466324,123466,Random,7/16/2012,11:47,93,30.08498383,-80.27516174,54,14.0942502,41,0,35,Other,High,80,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T60,2011-1051,2011,T60113339324,113339,Random,7/24/2011,16:18,109,30.05011177,-80.27891541,56,19.35563405,41,0,40,Other,High,80,Continuous,High,Away,Weak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
